Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Blue Island Music,OPERATIONAL,"2408 Union Street, Blue Island",Price information not available,4.8,5,"['school', 'point_of_interest', 'establishment']",41.6591128,-87.6805234
Veterans Memorial Middle School,OPERATIONAL,"12320 Greenwood Avenue, Blue Island",Price information not available,4.3,15,"['school', 'point_of_interest', 'establishment']",41.669394,-87.683846
Council Oak Montessori School,OPERATIONAL,"2521 Grove Street, Blue Island",Price information not available,4.7,22,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6542892,-87.68346799999999
St. Benedict School,OPERATIONAL,"2324 New Street, Blue Island",Price information not available,3.6,14,"['school', 'point_of_interest', 'establishment']",41.65663699999999,-87.67838929999999
Blue Island Music,OPERATIONAL,"2408 Union Street, Blue Island",Price information not available,4.8,5,"['school', 'point_of_interest', 'establishment']",41.6591128,-87.6805234
Paul Revere Primary School,OPERATIONAL,"2300 123rd Place, Blue Island",Price information not available,3.8,11,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6691909,-87.6776069
Paul Revere intermediate school,OPERATIONAL,"12331 Gregory Street, Blue Island",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6692,-87.6780689
Everett F Kerr Middle School,OPERATIONAL,"12915 Maple Avenue, Blue Island",Price information not available,4.4,7,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6585149,-87.6844121
St Isidore Catholic School,OPERATIONAL,"12731 South Wood Street, Blue Island",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.6619816,-87.6650263
School District 130,OPERATIONAL,"12300 Greenwood Avenue, Blue Island",Price information not available,3.6,12,"['school', 'point_of_interest', 'establishment']",41.6697086,-87.6830422
Burr Oak Academy,OPERATIONAL,"1441 West 124th Street, Calumet Park",Price information not available,4.7,15,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6681825,-87.6580341
St Isidore Catholic School,OPERATIONAL,"12731 South Wood Street, Blue Island",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.6619816,-87.6650263
Calumet Middle School,OPERATIONAL,"1440 Vermont Street, Calumet Park",Price information not available,4.4,5,"['school', 'point_of_interest', 'establishment']",41.6604075,-87.6578789
Burr Oak Elementary School,OPERATIONAL,"1440 West 125th Street, Calumet Park",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.667141,-87.6581897
Beacon Therapeutic,OPERATIONAL,"12440 Ada Street, Calumet Park",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6678386,-87.6553398
Burr Oak Academy,OPERATIONAL,"1441 West 124th Street, Calumet Park",Price information not available,4.7,15,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6681825,-87.6580341
Beacon Therapeutic,OPERATIONAL,"12440 Ada Street, Calumet Park",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6678386,-87.6553398
Calumet Middle School,OPERATIONAL,"1440 Vermont Street, Calumet Park",Price information not available,4.4,5,"['school', 'point_of_interest', 'establishment']",41.6604075,-87.6578789
Burr Oak Elementary School,OPERATIONAL,"1440 West 125th Street, Calumet Park",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.667141,-87.6581897
PFC Preschool,OPERATIONAL,"12700 South Halsted Street, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6629234,-87.6418851
Bilingual Daycare,OPERATIONAL,"12700 South Halsted Street, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.66292349999999,-87.6418851
Brown Community Academy Elementary School,OPERATIONAL,"12607 South Union Avenue, Chicago",Price information not available,3.3,13,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6646528,-87.63814839999999
PFC Preschool,OPERATIONAL,"12700 South Halsted Street, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6629234,-87.6418851
Bilingual Daycare,OPERATIONAL,"12700 South Halsted Street, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.66292349999999,-87.6418851
Metcalfe Community Academy,OPERATIONAL,"12339 South Normal Avenue, Chicago",Price information not available,3.8,25,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.66934929999999,-87.633943
Brown Community Academy Elementary School,OPERATIONAL,"12607 South Union Avenue, Chicago",Price information not available,3.3,13,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6646528,-87.63814839999999
Jesse Owens Elementary Community Academy,OPERATIONAL,"12450 South State Street, Chicago",Price information not available,3.4,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.66739440000001,-87.6228299
Metcalfe Community Academy,OPERATIONAL,"12339 South Normal Avenue, Chicago",Price information not available,3.8,25,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.66934929999999,-87.633943
Jesse Owens Elementary Community Academy,OPERATIONAL,"12450 South State Street, Chicago",Price information not available,3.4,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.66739440000001,-87.6228299
Aldridge Elementary School,OPERATIONAL,"630 East 131st Street, Chicago",Price information not available,3.4,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6577792,-87.6068657
Dubois Elementary School,OPERATIONAL,"330 East 133rd Street, Chicago",Price information not available,3.6,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.653971,-87.61423270000002
Aldridge Elementary School,OPERATIONAL,"630 East 131st Street, Chicago",Price information not available,3.4,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6577792,-87.6068657
Carver Primary School,OPERATIONAL,United States,Price information not available,3,2,"['school', 'point_of_interest', 'establishment']",41.6551804,-87.6013517
Wheatley Child Parent Center,OPERATIONAL,"902 East 133rd Place, Riverdale",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.65399180000001,-87.6014551
Carver Military Academy High School,OPERATIONAL,"13100 South Doty Avenue, Chicago",Price information not available,4.3,44,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.6566007,-87.58946619999999
Virgil Grissom Elementary School,OPERATIONAL,"12810 South Escanaba Avenue, Chicago",Price information not available,4.5,2,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.66235299999999,-87.5535608
Virgil Grissom Elementary School,OPERATIONAL,"12810 South Escanaba Avenue, Chicago",Price information not available,4.5,2,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.66235299999999,-87.5535608
Henry Clay Elementary School,OPERATIONAL,"13231 South Burley Avenue, Chicago",Price information not available,5,2,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6546441,-87.5440112
Everest Academy,OPERATIONAL,"11550 Bell Road, Lemont",Price information not available,4.6,9,"['school', 'point_of_interest', 'establishment']",41.679302,-87.933309
Chicago Christian High School,OPERATIONAL,"12001 South Oak Park Avenue, Palos Heights",Price information not available,4.3,10,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']",41.6734201,-87.7871265
Herbert Polish School of Language and Culture,OPERATIONAL,"12001 South Oak Park Avenue, Palos Heights",Price information not available,3,2,"['school', 'point_of_interest', 'establishment']",41.673225,-87.78698
PACK LEADER ACADEMY,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.6668675,-87.7968436
St Alexander Catholic School,OPERATIONAL,"7025 West 126th Street, Palos Heights",Price information not available,4,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6633964,-87.79485419999999
Szkoła Języka i Kultury Polskiej im. Z. Herberta,OPERATIONAL,"12001 South Oak Park Avenue, Palos Heights",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.6734752,-87.78672809999999
Navajo Heights Elementary School,OPERATIONAL,"12401 South Oak Park Avenue, Palos Heights",Price information not available,4.5,6,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6665995,-87.78676519999999
Chicago Christian High School,OPERATIONAL,"12001 South Oak Park Avenue, Palos Heights",Price information not available,4.3,10,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']",41.6734201,-87.7871265
Herbert Polish School of Language and Culture,OPERATIONAL,"12001 South Oak Park Avenue, Palos Heights",Price information not available,3,2,"['school', 'point_of_interest', 'establishment']",41.673225,-87.78698
West Hall,OPERATIONAL,"12323-12425 South Cheyenne Drive, Palos Heights",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.66725750000001,-87.7845252
Alumni hall,OPERATIONAL,"12405 South Cheyenne Drive, Palos Heights",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6661229,-87.7843224
Semester in Spain,OPERATIONAL,"6601 W West College Drive, Palos Heights",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.6680459,-87.7843371
Navajo Heights Elementary School,OPERATIONAL,"12401 South Oak Park Avenue, Palos Heights",Price information not available,4.5,6,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6665995,-87.78676519999999
Ozinga Chapel,OPERATIONAL,"6601 West College Drive, Palos Heights",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.6692118,-87.7841871
Szkoła Języka i Kultury Polskiej im. Z. Herberta,OPERATIONAL,"12001 South Oak Park Avenue, Palos Heights",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.6734752,-87.78672809999999
Archangels Academy Preschool,OPERATIONAL,"12307 South Ridgeland Avenue, Palos Heights",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6683841,-87.7769126
Plutarchos Hellenic Language & Heritage Academy,OPERATIONAL,"12307 South Ridgeland Avenue, Palos Heights",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6683481,-87.77687689999999
Archangels Academy Preschool,OPERATIONAL,"12307 South Ridgeland Avenue, Palos Heights",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6683841,-87.7769126
Plutarchos Hellenic Language & Heritage Academy,OPERATIONAL,"12307 South Ridgeland Avenue, Palos Heights",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.6683481,-87.77687689999999
Chippewa School,OPERATIONAL,"12425 South Austin Avenue, Palos Heights",Price information not available,4.5,2,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6655169,-87.7674928
Chippewa School,OPERATIONAL,"12425 South Austin Avenue, Palos Heights",Price information not available,4.5,2,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6655169,-87.7674928
"Anointed Child Development Center, LLC",OPERATIONAL,"11840 South Laporte Avenue, Alsip",Price information not available,5,4,"['school', 'point_of_interest', 'establishment']",41.6769915,-87.7431534
Hazelgreen School,OPERATIONAL,"11751 South Lawler Avenue, Alsip",Price information not available,5,1,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6787766,-87.7448841
Lane Elementary School,OPERATIONAL,"4600 West 123rd Street, Alsip",Price information not available,5,13,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.6700501,-87.7338156
Prairie Junior High School,OPERATIONAL,"South Suburbs, 11910 South Kostner Avenue, Alsip",Price information not available,4.5,2,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.6757164,-87.73047369999999
"Anointed Child Development Center, LLC",OPERATIONAL,"11840 South Laporte Avenue, Alsip",Price information not available,5,4,"['school', 'point_of_interest', 'establishment']",41.6769915,-87.7431534
Atwood Heights District 125,OPERATIONAL,"12150 South Hamlin Avenue, Alsip",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.67167489999999,-87.7156809
HAMLIN UPPER GRADE CENTER,OPERATIONAL,"12150 South Hamlin Avenue, Alsip",Price information not available,4,14,"['school', 'point_of_interest', 'establishment']",41.671663,-87.71564529999999
