Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Amoco,OPERATIONAL,"2400 West North Avenue, Melrose Park",Price information not available,3.8,13,"['gas_station', 'car_wash', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.9075023,-87.8636999
ALDI,OPERATIONAL,"1345 West North Avenue, Melrose Park",1,4.4,1174,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9098876,-87.8491607
bp,OPERATIONAL,"1309 25th Avenue, Melrose Park",Price information not available,3.2,19,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.898794,-87.86391499999999
Amoco,OPERATIONAL,"2400 West North Avenue, Melrose Park",Price information not available,3.8,13,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'car_wash', 'food', 'point_of_interest', 'store', 'establishment']",41.9075023,-87.8636999
ALDI,OPERATIONAL,"1345 West North Avenue, Melrose Park",1,4.4,1174,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.9098876,-87.8491607
Jewel-Osco,OPERATIONAL,"800 West North Avenue, Melrose Park",2,4.2,2146,"['grocery_or_supermarket', 'supermarket', 'florist', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",41.9070678,-87.84280729999999
Target Grocery,OPERATIONAL,"850 West North Avenue, Melrose Park",Price information not available,3,1,"['grocery_or_supermarket', 'supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90520389999999,-87.8434642
Jewel-Osco,OPERATIONAL,"800 West North Avenue, Melrose Park",2,4.2,2146,"['grocery_or_supermarket', 'bakery', 'supermarket', 'florist', 'store', 'food', 'point_of_interest', 'establishment']",41.9070678,-87.84280729999999
Target Grocery,OPERATIONAL,"850 West North Avenue, Melrose Park",Price information not available,3,1,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.90520389999999,-87.8434642
bp,OPERATIONAL,"7600 West North Avenue, Elmwood Park",Price information not available,3.3,20,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9089275,-87.8158826
Fresh Thyme Market,OPERATIONAL,"7501 North Avenue, River Forest",Price information not available,4.4,769,"['grocery_or_supermarket', 'supermarket', 'bakery', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.9084155,-87.8127734
Fresh Thyme Market,OPERATIONAL,"7501 North Avenue, River Forest",Price information not available,4.4,769,"['grocery_or_supermarket', 'bakery', 'supermarket', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.9084155,-87.8127734
bp,OPERATIONAL,"7600 West North Avenue, Elmwood Park",Price information not available,3.3,20,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.9089275,-87.8158826
bp,OPERATIONAL,"1800 North Harlem Avenue, Elmwood Park",Price information not available,2.5,13,"['gas_station', 'car_wash', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.91310719999999,-87.8061795
bp,OPERATIONAL,"6119 West North Avenue, Oak Park",Price information not available,3.2,9,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.908923,-87.77912599999999
bp,OPERATIONAL,"6119 West North Avenue, Oak Park",Price information not available,3.2,9,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.908923,-87.77912599999999
bp,OPERATIONAL,"1754 North Central Avenue, Chicago",Price information not available,3.2,18,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.91294709999999,-87.7659017
bp,OPERATIONAL,"1754 North Central Avenue, Chicago",Price information not available,3.2,18,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.91294709999999,-87.7659017
Tienda Ecuatoriana Two Brother's,OPERATIONAL,"5229 West North Avenue, Chicago",Price information not available,4.9,14,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.909183,-87.75681999999999
Ecuadorian Food Market,OPERATIONAL,"5000 West Division Street, Chicago",Price information not available,4.3,8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.90248529999999,-87.75100719999999
Ecuadorian Food Market,OPERATIONAL,"5000 West Division Street, Chicago",Price information not available,4.3,8,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.90248529999999,-87.75100719999999
Tienda Ecuatoriana Two Brother's,OPERATIONAL,"5229 West North Avenue, Chicago",Price information not available,4.9,14,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.909183,-87.75681999999999
ALDI,OPERATIONAL,"1440 North Kostner Avenue, Chicago",1,4.4,1471,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.907172,-87.7366206
Mel Bay Grocery & Deli,OPERATIONAL,"4401 West Cortez Street, Chicago",Price information not available,4.7,6,"['convenience_store', 'atm', 'supermarket', 'grocery_or_supermarket', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.8996197,-87.73623950000001
bp,OPERATIONAL,"3954 West Division Street, Chicago",Price information not available,3.4,9,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90293200000001,-87.7259323
Carnicerias Jimenez,OPERATIONAL,"4204 West North Avenue, Chicago",2,4.1,1506,"['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",41.9099715,-87.73160209999999
ALDI,OPERATIONAL,"1440 North Kostner Avenue, Chicago",1,4.4,1471,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.907172,-87.7366206
bp,OPERATIONAL,"4400 West North Avenue, Chicago",Price information not available,3.3,24,"['gas_station', 'car_wash', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.910018,-87.736813
North Pulaski Fresh Market,OPERATIONAL,"3850 West North Avenue, Chicago",Price information not available,4.2,815,"['grocery_or_supermarket', 'supermarket', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",41.910076,-87.7234168
bp,OPERATIONAL,"3954 West Division Street, Chicago",Price information not available,3.4,9,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90293200000001,-87.7259323
Carnicerias Jimenez,OPERATIONAL,"4204 West North Avenue, Chicago",2,4.1,1506,"['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",41.9099715,-87.73160209999999
"La Esmeralda Corp FRESH MARKET, Ecuadorian",OPERATIONAL,"1005 North Pulaski Road, Chicago",Price information not available,4.2,62,"['grocery_or_supermarket', 'supermarket', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",41.89925960000001,-87.72599079999999
taqueria tierra caliente,OPERATIONAL,"3312 West North Avenue, Chicago",1,4.5,189,"['supermarket', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.91040220000001,-87.70985139999999
Cermak Produce,OPERATIONAL,"2701 West North Avenue, Chicago",Price information not available,4.4,2415,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.909944,-87.6948828
Municipal Market,OPERATIONAL,"2559 West Division Street, Chicago",Price information not available,4.2,347,"['grocery_or_supermarket', 'liquor_store', 'supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.9027517,-87.6915638
taqueria tierra caliente,OPERATIONAL,"3312 West North Avenue, Chicago",1,4.5,189,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",41.91040220000001,-87.70985139999999
Cermak Produce,OPERATIONAL,"2701 West North Avenue, Chicago",Price information not available,4.4,2415,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.909944,-87.6948828
Municipal Market,OPERATIONAL,"2559 West Division Street, Chicago",Price information not available,4.2,347,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",41.9027517,-87.6915638
Jewel-Osco,OPERATIONAL,"1341 North Paulina Street, Chicago",2,3.9,2252,"['grocery_or_supermarket', 'florist', 'supermarket', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",41.9064754,-87.66944629999999
ALDI,OPERATIONAL,"1753 North Milwaukee Avenue, Chicago",1,4.6,1679,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.91339900000001,-87.681719
Olivia's Market,OPERATIONAL,"2014 West Wabansia Avenue, Chicago",Price information not available,4.5,242,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9124941,-87.6781159
Carnicerias Guanajuato,OPERATIONAL,"1436 North Ashland Avenue, Chicago",1,4.4,1436,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.9081507,-87.6679754
Target Grocery,OPERATIONAL,"1664 West Division Street, Chicago",Price information not available,4.5,21,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9035579,-87.67011769999999
Garden Gourmet Market,OPERATIONAL,"1130 North Ashland Avenue, Chicago",Price information not available,4.8,104,"['convenience_store', 'liquor_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9024609,-87.66776540000001
Jewel-Osco,OPERATIONAL,"1341 North Paulina Street, Chicago",2,3.9,2252,"['grocery_or_supermarket', 'florist', 'supermarket', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",41.9064754,-87.66944629999999
bp,OPERATIONAL,"1600 North Elston Avenue, Chicago",Price information not available,2.3,55,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'car_wash', 'food', 'point_of_interest', 'store', 'establishment']",41.911025,-87.66276529999999
Carnicerias Guanajuato,OPERATIONAL,"1436 North Ashland Avenue, Chicago",1,4.4,1436,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.9081507,-87.6679754
bp,OPERATIONAL,"1334 West Division Street, Chicago",Price information not available,2.9,33,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'car_wash', 'food', 'point_of_interest', 'store', 'establishment']",41.9036456,-87.6620762
Garden Gourmet Market,OPERATIONAL,"1130 North Ashland Avenue, Chicago",Price information not available,4.8,104,"['convenience_store', 'liquor_store', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9024609,-87.66776540000001
Target Grocery,OPERATIONAL,"1664 West Division Street, Chicago",Price information not available,4.5,21,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.9035579,-87.67011769999999
Whole Foods Market,OPERATIONAL,"1550 North Kingsbury Street, Chicago",3,4.5,1821,"['grocery_or_supermarket', 'liquor_store', 'supermarket', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.9086787,-87.65264119999999
Wild Fork,OPERATIONAL,"1001 West North Avenue, Chicago",Price information not available,4.6,29,"['grocery_or_supermarket', 'supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.91051599999999,-87.65362689999999
Target Grocery,OPERATIONAL,"1200 North Larrabee Street, Chicago",Price information not available,4.3,18,"['grocery_or_supermarket', 'supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90435009999999,-87.644284
bp,OPERATIONAL,"1334 West Division Street, Chicago",Price information not available,2.9,33,"['gas_station', 'car_wash', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.9036456,-87.6620762
Jewel-Osco,OPERATIONAL,"424 West Division Street, Chicago",2,4.1,1319,"['grocery_or_supermarket', 'supermarket', 'florist', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",41.9048762,-87.63966119999999
Jewel-Osco,OPERATIONAL,"102 West Division Street, Chicago",2,4.1,832,"['grocery_or_supermarket', 'supermarket', 'florist', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",41.904091,-87.6317686
Potash Markets - Clark Street,OPERATIONAL,"1525 North Clark Street, Chicago",2,4.1,135,"['grocery_or_supermarket', 'atm', 'liquor_store', 'supermarket', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.9104251,-87.6314647
Target Grocery,OPERATIONAL,"1200 North Larrabee Street, Chicago",Price information not available,4.3,18,"['grocery_or_supermarket', 'supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90435009999999,-87.644284
ALDI,OPERATIONAL,"201 West Division Street, Chicago",Price information not available,4.5,535,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90360949999999,-87.6347542
bp,OPERATIONAL,"1647 North La Salle Drive, Chicago",Price information not available,2.9,49,"['gas_station', 'car_wash', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.9125386,-87.6327937
Potash Markets - State St,OPERATIONAL,"875 North State Street, Chicago",2,4.2,588,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.8987123,-87.6280792
Jewel-Osco,OPERATIONAL,"102 West Division Street, Chicago",2,4.1,832,"['grocery_or_supermarket', 'supermarket', 'florist', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",41.904091,-87.6317686
Potash Markets - Clark Street,OPERATIONAL,"1525 North Clark Street, Chicago",2,4.1,135,"['grocery_or_supermarket', 'atm', 'liquor_store', 'supermarket', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.9104251,-87.6314647
Jewel-Osco,OPERATIONAL,"424 West Division Street, Chicago",2,4.1,1319,"['grocery_or_supermarket', 'supermarket', 'florist', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",41.9048762,-87.63966119999999
bp,OPERATIONAL,"1647 North La Salle Drive, Chicago",Price information not available,2.9,49,"['gas_station', 'car_wash', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.9125386,-87.6327937
ALDI,OPERATIONAL,"201 West Division Street, Chicago",Price information not available,4.5,535,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",41.90360949999999,-87.6347542
Whole Foods Market,OPERATIONAL,"3 West Chicago Avenue, Chicago",Price information not available,4.2,661,"['grocery_or_supermarket', 'liquor_store', 'supermarket', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.8965025,-87.62864789999999
Marison,OPERATIONAL,"678 North York Street, Elmhurst",Price information not available,No rating,No ratings,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.9206225,-87.94067989999999
