Dunkin', OPERATIONAL, 1954 West Peterson Avenue, Chicago, 1, 4.2, 167, 41.9910313, -87.6792004
Subway, OPERATIONAL, 1500 South California Avenue, Chicago, 1, 4.2, 15, 41.86082779999999, -87.6947584
The Little Gem Cafe, OPERATIONAL, 189 North Marion Street, Oak Park, 2, 4.3, 556, 41.890239, -87.8028698
Paisanos Pizza & Wings, OPERATIONAL, 3500 West Montrose Avenue, Chicago, 1, 4.7, 26, 41.9613559, -87.7157556
Joe's on Weed St., OPERATIONAL, 940 West Weed Street, Chicago, 2, 4.3, 1444, 41.9099108, -87.6521578
Simpson & Simpson, OPERATIONAL, 11893 South Lafayette Avenue, Chicago, Price information not available, No rating, No ratings, 41.6779226, -87.6236844
Stick It Corn Dogs and Boba Tea, OPERATIONAL, 6625 West Roosevelt Road, Berwyn, 1, 4.5, 52, 41.8648487, -87.79029009999999
Coalfire, OPERATIONAL, 3707 North Southport Avenue, Chicago, 2, 4.6, 906, 41.949185, -87.66377039999999
Hunan Spring Restaurant, OPERATIONAL, 5279 North Elston Avenue, Chicago, 1, 4.4, 181, 41.9772628, -87.75419459999999
SUSHI UA, OPERATIONAL, 1932 South River Road, Des Plaines, Price information not available, No rating, No ratings, 42.0177978, -87.87491179999999
Phở Việt, OPERATIONAL, 4941 North Broadway, Chicago, 1, 4.4, 668, 41.9727434, -87.65956899999999
Slice Factory, OPERATIONAL, 3435 1/2 West 26th Street, Chicago, 1, 3.8, 280, 41.8442345, -87.7113719
Harold's Chicken and Famliy, OPERATIONAL, 700 East 100th Place, Chicago, 2, 4.2, 210, 41.7126009, -87.60513510000001
Starbucks, OPERATIONAL, 2842 South 17th Avenue, Broadview, 2, 4.2, 603, 41.851422, -87.852907
Rosa's Pizza & Italian Restaurant, OPERATIONAL, 9909 South Harlem Avenue, Chicago Ridge, 1, 4.5, 279, 41.7114219, -87.7975845
Taqueria Los Altos De Jal, OPERATIONAL, 5827 West Roosevelt Road, Cicero, 1, 4.3, 482, 41.8653217, -87.7708042
Legends Grill and Music venue, OPERATIONAL, 9 North 5th Avenue, Maywood, 1, 4.4, 34, 41.8889914, -87.8389752
Tasty China, OPERATIONAL, 3315 West North Avenue, Chicago, 1, 4, 256, 41.90973959999999, -87.7101445
QDOBA Mexican Eats, OPERATIONAL, 100 North La Salle Street Suite 100, Chicago, 1, 4.1, 805, 41.8834008, -87.6328012
Farmer's Fridge, OPERATIONAL, Located in entrance of building C, cafeteria area, 3801 South Central Avenue, Cicero, Price information not available, No rating, No ratings, 41.8238064, -87.7627342
Cubanito Express, OPERATIONAL, 4720 South Pulaski Road, Chicago, Price information not available, 4.9, 334, 41.8071841, -87.7238876
The Budlong Southern Chicken, OPERATIONAL, Food Court, 100 Oakbrook Center Unit 539, Oak Brook, 2, 4.1, 69, 41.8522215, -87.95203130000002
Peking Mandarin Restaurant, OPERATIONAL, 3459 West Lawrence Avenue, Chicago, 1, 4.5, 880, 41.968219, -87.71568189999999
Moe's Cantina - Wrigleyville, OPERATIONAL, 3518 North Clark Street, Chicago, 2, 3.6, 644, 41.9460969, -87.6559027
Indian Paradise, OPERATIONAL, 2257 West North Avenue, Chicago, 2, 4.5, 252, 41.91016329999999, -87.6845971
Olive Tree Mediterranean Cuisine, OPERATIONAL, 503 Village Center Drive, Burr Ridge, 2, 4.4, 160, 41.7522764, -87.91311979999999
La Flor Tacos Y Mini Market, OPERATIONAL, 2200 West Lake Street, Melrose Park, 1, 4.3, 330, 41.89406809999999, -87.86055309999999
The Mayfield, OPERATIONAL, 6072 South Archer Avenue, Chicago, Price information not available, 4.5, 276, 41.794922, -87.76929659999999
Stussy's Diner, OPERATIONAL, 3500 South Halsted Street, Chicago, 2, 3.8, 193, 41.830575, -87.64640399999999
The Leavitt Street Inn & Tavern, OPERATIONAL, 2345 North Leavitt Street, Chicago, 2, 4.9, 1909, 41.9240438, -87.6825284
South Branch Tavern & Grille (The Loop - Chicago), OPERATIONAL, 100 South Wacker Drive, Chicago, 2, 4.5, 2295, 41.8804843, -87.6377693
McDonald's, OPERATIONAL, 3245 West North Avenue, Chicago, 1, 3.8, 2694, 41.90979759999999, -87.708248
Sangeet Palace, OPERATIONAL, 2136 West Devon Avenue, Chicago, Price information not available, No rating, No ratings, 41.9979979, -87.6840879
Dunkin', OPERATIONAL, 9500 South 50th Avenue, Oak Lawn, 1, 3.3, 45, 41.719707, -87.7470311
Baskin Robbins, OPERATIONAL, 502 Mannheim Road, Bellwood, 1, 3.1, 44, 41.883219, -87.8837566
Sharks and Tonys Lemonade, OPERATIONAL, 11112 South Halsted Street, Chicago, 1, 3.6, 14, 41.691827, -87.64275099999999
Denny's, OPERATIONAL, 2447 Mannheim Road, Franklin Park, 1, 4.2, 2009, 41.9242827, -87.8839474
Harry Caray's Italian Steakhouse, OPERATIONAL, 10233 West Higgins Road, Rosemont, 3, 4.3, 1926, 41.9970479, -87.8820672
Taste Food & Wine, OPERATIONAL, 1506 West Jarvis Avenue, Chicago, Price information not available, 4.8, 73, 42.0162078, -87.66848259999999
Vince's Restaurant & Pizzeria, OPERATIONAL, 6217 West 63rd Street, Chicago, 1, 4.3, 507, 41.77762510000001, -87.77706119999999
Northern Taste, OPERATIONAL, 3409 South Halsted Street, Chicago, 1, 4.5, 296, 41.8321726, -87.6459874
City's Edge, OPERATIONAL, 5310 West Devon Avenue, Chicago, 2, 4.5, 364, 41.9974962, -87.7612262
Starbucks, OPERATIONAL, 4200 South Pulaski Road, Chicago, 2, 2.8, 165, 41.8167771, -87.7241593
Buffalo Wild Wings 'GO', OPERATIONAL, 520 West North Avenue, Melrose Park, 2, 2.8, 237, 41.9077106, -87.840471
Domino's Pizza, OPERATIONAL, 4510 Oakton Street, Skokie, 1, 3, 411, 42.0264474, -87.7408907
A Taste of the Philippines, OPERATIONAL, 5914 West Lawrence Avenue, Chicago, 2, 4.4, 109, 41.9680303, -87.7754685
Martha's Fresh Grill Ecuadorian, Colombian, and International Cuisine, OPERATIONAL, 5958 West Addison Street, Chicago, 2, 4, 153, 41.9459091, -87.7763628
Mikes Place Sports Bar & Grill, OPERATIONAL, 6319 Roosevelt Road, Berwyn, 2, 4, 278, 41.8651471, -87.7823188
TKS - Tatas Kitchen & Social, OPERATIONAL, 5700 West Irving Park Road, Chicago, 2, 4, 219, 41.9533195, -87.76967619999999
Farmer's Fridge, OPERATIONAL, 1200 South Lake Shore Drive, Chicago, Price information not available, 3.5, 4, 41.8673898, -87.61419049999999
Joe's Seafood, Prime Steak & Stone Crab, OPERATIONAL, 60 East Grand Avenue, Chicago, 4, 4.7, 4407, 41.8919614, -87.6256389
Chicago's Home of Chicken & Waffles, OPERATIONAL, 543 Madison Street, Oak Park, 2, 4.1, 2137, 41.8795365, -87.788876
Guy's Pizza, CLOSED_TEMPORARILY, 4107 West North Avenue, Chicago, 2, 5, 1, 41.9095636, -87.7293054
Subway, OPERATIONAL, 3333 West Belmont Avenue Space 101, Chicago, 1, 3, 100, 41.93900439999999, -87.71143409999999
New York Bagel & Bialy Corporation, OPERATIONAL, 4714 West Touhy Avenue, Lincolnwood, 1, 4.7, 1950, 42.0120733, -87.7461727
Choppers, OPERATIONAL, 1659 North Ashland Avenue, Chicago, 1, 4.6, 1831, 41.9123128, -87.6674987
TGI Fridays, OPERATIONAL, 6600 South Cicero Avenue, Bedford Park, 2, 4, 3322, 41.7730182, -87.7431969
Infinite Kitchen, OPERATIONAL, 6433 South Harvard Avenue, Chicago, Price information not available, No rating, No ratings, 41.7771357, -87.63310140000002
Toni Patisserie & Cafe, OPERATIONAL, 51 South Washington Street, Hinsdale, 2, 4.5, 187, 41.8017909, -87.9291251
Starbucks, OPERATIONAL, 6332 North Northwest Highway, Chicago, 2, 4, 548, 41.996475, -87.806355
Toña's Pupusas, CLOSED_TEMPORARILY, 5700 South Archer Road, Summit, Price information not available, 4.7, 60, 41.78768, -87.81297649999999
Dunkin', OPERATIONAL, 11849 South Kedzie Avenue, Merrionette Park, 1, 3.8, 6, 41.6773994, -87.69968779999999
Mr Greek Gyros - Halsted St, OPERATIONAL, 234 South Halsted Street, Chicago, 1, 4.2, 2322, 41.878106, -87.647504
JEFRITA, CLOSED_TEMPORARILY, Chicago, Price information not available, 5, 1, 41.8176531, -87.69815179999999
Potato Potato, OPERATIONAL, 325 East Pershing Road, Chicago, 1, 4.5, 31, 41.823602, -87.618263
Shultz Wings & Hoage, CLOSED_TEMPORARILY, 107 East 111th Street, Chicago, Price information not available, 4.6, 108, 41.6924429, -87.6206772
DriveUp & Go, OPERATIONAL, 303 Holmes Avenue, Clarendon Hills, Price information not available, No rating, No ratings, 41.7875963, -87.9497334
Dunkin', OPERATIONAL, 1749 West 87th Street, Chicago, 1, 3.5, 350, 41.7355055, -87.6676748
Jc's Steak & Hoagie, OPERATIONAL, 7158 South Western Avenue, Chicago, 1, 4.1, 249, 41.762994, -87.6835467
Wendy's, OPERATIONAL, 4901 West North Avenue, Chicago, 1, 3.7, 1638, 41.9092483, -87.748784
Los Tres Amigos #2 LLC, OPERATIONAL, 3335 East 106th Street, Chicago, 1, 4, 723, 41.7025843, -87.5424482
Pizza Hut, OPERATIONAL, 11708 South Marshfield Avenue, Chicago, 1, 3.6, 298, 41.680678, -87.662643
Giordano's, OPERATIONAL, 10410 West Cermak Road, Westchester, 2, 4.3, 1327, 41.8487855, -87.88223590000001
San Miguel Antojeria, OPERATIONAL, United States, Price information not available, No rating, No ratings, 41.785919, -87.7340979
Tacos el Gavilan, OPERATIONAL, 7230 West College Drive, Palos Heights, 1, 4.3, 155, 41.6756657, -87.7991579
Taqueria La Chiquita, OPERATIONAL, 2637 South Pulaski Road Unit B, Chicago, 1, 3.8, 31, 41.8431472, -87.7241897
Culver’s, OPERATIONAL, 9229 South Harlem Avenue, Bridgeview, 1, 4.4, 1709, 41.7241112, -87.7981195
Nick's Barbecue Burbank, OPERATIONAL, 6945 West 79th Street, Burbank, 2, 4, 674, 41.74795760000001, -87.79400629999999
Victory Meat and Seafood, OPERATIONAL, 116 North York Street, Elmhurst, 2, 4.6, 298, 41.9004608, -87.9401687
Mr Taco's Restaurant, OPERATIONAL, 1640 West Chicago Avenue, Chicago, 1, 3.9, 60, 41.89631159999999, -87.6688464
Lil Zeeky's Hotdogs, CLOSED_TEMPORARILY, 10526 West Cermak Road Ste 110, Westchester, Price information not available, 5, 1, 41.8488629, -87.88523599999999
Panera Bread, OPERATIONAL, 1101 South Canal Street Ste 106, Chicago, 2, 4, 1016, 41.8687771, -87.6387092
Chicago Oyster House, OPERATIONAL, 1933 South Indiana Avenue, Chicago, 2, 4.3, 667, 41.855733, -87.621991
Morry's Deli, OPERATIONAL, 2227 West Taylor Street, Chicago, Price information not available, 4.4, 15, 41.8688726, -87.6822861
Restaurant Kairos, OPERATIONAL, 5526 South Archer Avenue, Chicago, 1, 4.3, 415, 41.7981708, -87.74762849999999
Chesa's Gluten Free Food Truck, OPERATIONAL, 3235 West Addison Street, Chicago, 2, 3.8, 16, 41.94610299999999, -87.70954510000001
Milano's Pizza, OPERATIONAL, 10945 South Western Avenue, Chicago, 2, 4.4, 334, 41.6941319, -87.680785
Albano's Pizzeria, OPERATIONAL, 5913 West Roosevelt Road, Cicero, 2, 4.2, 1260, 41.8653613, -87.7723846
Dunkin', OPERATIONAL, 8490 West North Avenue, Melrose Park, 1, 4, 170, 41.909033, -87.83947119999999
Mr E Chef Catering LLC, OPERATIONAL, 4131 North Rockwell Street, Chicago, 2, 3.1, 7, 41.9567608, -87.6931513
Dunkin', OPERATIONAL, 303 East Wacker Drive Suite C-09, Chicago, 1, 4.1, 75, 41.8874669, -87.6201969
Taqueria La Fogata, OPERATIONAL, 3930 West Montrose Avenue, Chicago, 1, 4.4, 271, 41.96113750000001, -87.72638979999999
Sam's Club Cafe, OPERATIONAL, 9500 Joliet Road, Hodgkins, Price information not available, 5, 4, 41.7769086, -87.8646773
Domino's Pizza, OPERATIONAL, 7656 Madison Street, Forest Park, 1, 3.6, 168, 41.879164, -87.81637599999999
Great Chicken and Hoagies, OPERATIONAL, 9200 South Cottage Grove Avenue, Chicago, 2, 4.8, 33, 41.7274317, -87.60480299999999
Carnitas Uruapan, OPERATIONAL, 2813 West 55th Street, Chicago, 1, 4.5, 1303, 41.7935185, -87.6945061
Charleys Cheesesteaks and Wings, OPERATIONAL, 106 Broadview Village Square, Broadview, 1, 4.9, 538, 41.85007679999999, -87.8485255
Starbucks, OPERATIONAL, 5964 North Ridge Avenue, Chicago, 2, 4.4, 314, 41.98985919999999, -87.67087719999999
Wendy's, OPERATIONAL, 11110 South Cicero Avenue, Alsip, 1, 3.1, 1267, 41.6900233, -87.7401879
Good Taste Noodle, OPERATIONAL, 2559 South Archer Avenue, Chicago, Price information not available, 5, 1, 41.8449904, -87.6500619
Green Market, OPERATIONAL, 10000 West Balmoral Avenue, Chicago, 2, 3.7, 45, 41.9771934, -87.8980739
Subway, CLOSED_TEMPORARILY, 850 Civic Center Drive, Niles, 1, 2.7, 99, 42.0230251, -87.80247469999999
Bellonas Pizza, OPERATIONAL, 3447 West Montrose Avenue, Chicago, 1, 4.6, 316, 41.9609674, -87.7149616
Fiesta en Tuxpan Mexican Grill, OPERATIONAL, 4949 Oakton Street, Skokie, 2, 4.2, 226, 42.0260417, -87.7520881
Phlavz Express, OPERATIONAL, 2014 East 87th Street, Chicago, 2, 3.5, 111, 41.7372891, -87.57476849999999
Vienna Taco House, OPERATIONAL, 333 North Central Avenue, Chicago, Price information not available, 3.7, 32, 41.8867315, -87.7644538
El Mezcalito Cantina & Grill, OPERATIONAL, 5147 South Archer Avenue, Chicago, Price information not available, No rating, No ratings, 41.8001936, -87.73172439999999
Starbucks, OPERATIONAL, 2063 North Clark Street, Chicago, 2, 4, 264, 41.92007100000001, -87.6369156
Lady T's Kitchen, CLOSED_TEMPORARILY, 1551 South Christiana Avenue, Chicago, Price information not available, No rating, No ratings, 41.8593962, -87.7088383
Al's Drive In, OPERATIONAL, 80 Madison Street, Maywood, 1, 4.4, 554, 41.878786, -87.83323999999999
Brookfield Breakfast, OPERATIONAL, 3755 Grand Boulevard, Brookfield, 1, 4.6, 327, 41.8226681, -87.84415419999999
Los Portales Mexican Restaurant, OPERATIONAL, 1418 West Morse Avenue, Chicago, 1, 4.1, 196, 42.0080129, -87.66667989999999
Burger King, OPERATIONAL, 12010 South Pulaski Road, Alsip, 1, 3.3, 507, 41.67394959999999, -87.7201532
Cafe Galapagos, OPERATIONAL, 3800 West Lawrence Avenue, Chicago, Price information not available, 4.1, 228, 41.96842470000001, -87.72326040000002
Pennyville Station, OPERATIONAL, 112 Main Street, Park Ridge, 2, 4.3, 375, 42.0096673, -87.83163259999999
Rosati's Pizza, OPERATIONAL, 3150 West 111th Street, Chicago, 2, 4.1, 199, 41.6919819, -87.70046459999999
Polish Bistro, OPERATIONAL, 8303 West Irving Park Road, Chicago, 1, 4.4, 393, 41.9518899, -87.834375
Parachute HiFi, OPERATIONAL, 3500 North Elston Avenue, Chicago, Price information not available, 4.4, 36, 41.94474810000001, -87.7065068
Aroy Thai Chicago, OPERATIONAL, 4654 North Damen Avenue, Chicago, 2, 4.5, 468, 41.9667121, -87.67931519999999
Pizza Hut, OPERATIONAL, 3045 North Pulaski Road, Chicago, 1, 3.8, 376, 41.93685609999999, -87.7266186
Jersey Mike's Subs, OPERATIONAL, 4807 West 95th Street, Oak Lawn, 1, 4.3, 737, 41.719884, -87.74119000000002
Hong Kong Delight, OPERATIONAL, 327 East 35th Street, Chicago, 2, 2.4, 127, 41.8309696, -87.6179908
Poncitlan #5, OPERATIONAL, 3400 North Cicero Avenue, Chicago, 1, 4.4, 643, 41.9426041, -87.7471542
CHICAGO RAMEN Park Ridge, OPERATIONAL, 1056 Busse Highway, Park Ridge, 2, 4.3, 140, 42.0261107, -87.85914729999999
D 4 Cafe on Western(Bosnian Food), OPERATIONAL, 5806 North Western Avenue, Chicago, Price information not available, 4.8, 131, 41.9870792, -87.6898822
Popeyes Louisiana Kitchen, OPERATIONAL, 616 East 103rd Street, Chicago, 1, 3.3, 860, 41.7076204, -87.608314
Taste of Chicago Restaurant, OPERATIONAL, 1912 East 71st Street, Chicago, 2, 3, 3, 41.7662955, -87.5781741
Restaurante Agua Blanca, OPERATIONAL, 9485 South Ewing Avenue, Chicago, Price information not available, 4.7, 10, 41.7230688, -87.5364652
Thai Smile, OPERATIONAL, 12241 South Harlem Avenue, Palos Heights, 1, 4.5, 192, 41.66837199999999, -87.796154
Sawa's Old Warsaw Restaurant, OPERATIONAL, 9200 West Cermak Road, Broadview, 2, 4.5, 1637, 41.8497011, -87.8529685
ABC Bakery & Deli, OPERATIONAL, 7701 West Lawrence Avenue, Norridge, 1, 4.7, 492, 41.9665759, -87.8196202
Dunkin', OPERATIONAL, 6408 West 95th Street, Chicago Ridge, 1, 3.9, 471, 41.7199955, -87.78099639999999
Adam’s Deli, OPERATIONAL, 520 South California Avenue, Chicago, Price information not available, 5, 6, 41.874214, -87.6964799
El Sabor De México, OPERATIONAL, 3224 95th Street, Evergreen Park, Price information not available, 3.3, 3, 41.7209569, -87.70272229999999
Chicago’s Chicken Shack, OPERATIONAL, 1158 West 63rd Street, Chicago, 2, 4.2, 26, 41.7798004, -87.65429809999999
La Esmeralda Corp FRESH MARKET, Ecuadorian, OPERATIONAL, 1005 North Pulaski Road, Chicago, Price information not available, 4.1, 61, 41.89925960000001, -87.72599079999999
ZENSHI Handcrafted Sushi, OPERATIONAL, 9424 South Pulaski Road, Oak Lawn, Price information not available, No rating, No ratings, 41.72113580000001, -87.7221696
T & G Gyros, OPERATIONAL, 13001 Western Avenue, Blue Island, 1, 4.6, 594, 41.657081, -87.6799484
Heritage Bikes & Coffee, OPERATIONAL, 2959 North Lincoln Avenue, Chicago, 1, 4.7, 398, 41.935669, -87.66286099999999
Mirabella Italian Cuisine & Bar, OPERATIONAL, 3454 West Addison Street, Chicago, 2, 4.4, 543, 41.946673, -87.714903
Wok Cuisine, OPERATIONAL, 4554 North Kedzie Avenue, Chicago, 1, 4.4, 317, 41.96449550000001, -87.7088047
3rd Coast Cafe, OPERATIONAL, 1260 N Dearborn St, West Goethe Street, Chicago, 2, 4.6, 1005, 41.90563599999999, -87.63028849999999
Mary's Morning Mixup, OPERATIONAL, 9110 Broadway Avenue, Brookfield, 2, 4.6, 1030, 41.82914969999999, -87.8497991
Zacatacos, OPERATIONAL, 3837 South Harlem Avenue, Berwyn, 2, 3.8, 1963, 41.8216645, -87.8024109
Mina's Mini Snack Shop, OPERATIONAL, 4156 South Albany Avenue, Chicago, Price information not available, 5, 1, 41.8173593, -87.7021243
La Cebollita, OPERATIONAL, 4343 West 47th Street, Chicago, 1, 4.1, 348, 41.8076564, -87.7326806
Sabrosos Chilaquiles, OPERATIONAL, 5735 West 16th Street, Cicero, 1, 4.5, 673, 41.85813019999999, -87.7682593
Nhu Lan Bakery, OPERATIONAL, 2612 West Lawrence Avenue, Chicago, 1, 4.7, 555, 41.9687288, -87.6944753
Rica Arepa ADDISON st | Venezuelan Cuisine, OPERATIONAL, 7534 West Addison Street, Chicago, 2, 4.7, 44, 41.94526190000001, -87.81576749999999
Jet's Pizza, OPERATIONAL, 10648 South Cicero Avenue, Oak Lawn, Price information not available, 4.3, 58, 41.6984289, -87.7405148
Dunkin', OPERATIONAL, 4350 North Central Avenue, Chicago, 1, 4.2, 296, 41.9600063, -87.76745749999999
Wise Guy's Pizza, OPERATIONAL, 3822 West 111th Street, Chicago, 2, 4.4, 164, 41.6915031, -87.7163705
Subway, OPERATIONAL, 8615 West 95th Street, Hickory Hills, 1, 3.7, 78, 41.7177723, -87.8331108
Yacht 57 Fish -Wings- burgers, OPERATIONAL, Yacht 57 Fish-Wings-Burgers, 1750 North California Avenue, Chicago, 2, 4.4, 64, 41.9135946, -87.6973718
The Spot Rotary Hot Pot, CLOSED_TEMPORARILY, 7909 Lincoln Avenue, Skokie, Price information not available, 5, 1, 42.0250332, -87.7553824
Desi Cloud Kitchen, OPERATIONAL, 2739 West Devon Avenue, Chicago, Price information not available, 4.5, 18, 41.9974192, -87.6986744
Sweet Honey Tea, OPERATIONAL, 7601 South Cicero Avenue, Chicago, 1, No rating, No ratings, 41.7575879, -87.7369785
Starbucks, OPERATIONAL, 469 West Chicago Avenue, Chicago, 2, 4.2, 244, 41.8963063, -87.641252
TTS Tacos & Tortas, OPERATIONAL, 4507 West Lawrence Avenue, Chicago, 2, 4.5, 340, 41.967763, -87.74214880000001
Taqueria Palacio, CLOSED_TEMPORARILY, 1700 South Halsted Street, Chicago, Price information not available, 4.3, 58, 41.859038, -87.6468161
Qiao Lin Hotpot - Chicago Chinatown, OPERATIONAL, 2105 South Jefferson Street Suite A, Chicago, 2, 4.7, 917, 41.85391850000001, -87.64159219999999
Duncan's Pizza and Wings, OPERATIONAL, 10159 West Cermak Road, Westchester, Price information not available, No rating, No ratings, 41.8483368, -87.87654280000001
Kristoffer's Cafe & Bakery, OPERATIONAL, 1733 South Halsted Street, Chicago, 1, 4.7, 488, 41.8581595, -87.6464511
McDonald's, OPERATIONAL, 1563 North Wells Street, Chicago, 1, 3.8, 896, 41.910999, -87.63456699999999
Holt's, OPERATIONAL, 43 South Prospect Avenue, Park Ridge, 2, 4.3, 1126, 42.0097696, -87.83035029999999
Taco Bell, OPERATIONAL, 3143 North Milwaukee Avenue, Chicago, 1, 3.9, 1471, 41.93840059999999, -87.7222623
El Gallo Bravo, OPERATIONAL, 1429 West Montrose Avenue, Chicago, 1, 4.1, 756, 41.961299, -87.6662832
Baba's Famous Steak & Lemonade, OPERATIONAL, 7500 South Cottage Grove Avenue, Chicago, 2, 2.5, 64, 41.7584226, -87.6055723
Raisu, OPERATIONAL, 2958 West Irving Park Road, Chicago, 3, 4.5, 307, 41.9541544, -87.7028359
George's Family Restaurant, OPERATIONAL, 145 South Oak Park Avenue, Oak Park, 1, 4.4, 1223, 41.8860501, -87.7946753
